timestamp,solar_generation,wind_generation,demand,total_generation,source_file
2024-04-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-10-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-11-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-12-05 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-01-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-02-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-03-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-04-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-05-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-06-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-07-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 01:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 02:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 03:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 04:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 05:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 06:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 07:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 08:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 09:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 10:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 11:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 12:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 13:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 14:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 15:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 16:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 17:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 18:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 19:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 20:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 21:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 22:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-08-06 23:00:00,0,0,0,0,January 2024- June 2025.xlsx
2024-09-06 00:00:00,0,0,0,0,January 2024- June 2025.xlsx
