timestamp,solar_generation,wind_generation,total_generation,demand,surplus,energy_status
2021-09-03 12:00:00,208847.73828125,63623.7978515625,2058008.6875,2048006.34375,10002.34375,Surplus
2021-09-03 13:00:00,194690.6337890625,69395.44140625,2002381.076171875,1995524.75,6856.326171875,Surplus
2021-09-03 14:00:00,181930.2197265625,78843.0224609375,2008974.5864257812,2004563.28125,4411.30517578125,Surplus
2021-09-03 15:00:00,139486.6845703125,87192.8564453125,1827990.4370117188,1822110.6875,5879.74951171875,Surplus
2021-09-03 16:00:00,114582.783203125,95249.38330078125,1961189.4663085938,1954603.984375,6585.48193359375,Surplus
2021-09-03 17:00:00,55736.185791015625,102953.931640625,1955103.9064941406,1948943.3125,6160.593994140625,Surplus
2021-09-03 18:00:00,7567.113681793213,101562.19482421875,2016180.6420021057,2012506.96875,3673.673252105713,Surplus
2021-09-03 19:00:00,409.58873176574707,98940.2548828125,2103033.431016922,2103022.4375,10.99351692199707,Surplus
2021-09-03 20:00:00,274.61359214782715,100919.822265625,2066396.8294124603,2065623.75,773.0794124603271,Surplus
2021-09-03 21:00:00,256.2643013000488,105402.96484375,2029450.4474067688,2026333.65625,3116.7911567687697,Surplus
2021-09-03 22:00:00,209.27395629882812,98443.74658203125,2002493.2539367676,2002008.921875,484.3320617675781,Surplus
2021-09-03 23:00:00,168.4911346435547,96125.0830078125,1957184.4681854248,1954903.734375,2280.7338104248047,Surplus
2021-09-04 00:00:00,164.57021808624268,92692.81982421875,1912010.4418001175,1907554.875,4455.566800117493,Surplus
2021-09-04 01:00:00,163.01499366760254,83248.7041015625,1874174.9393100739,1866145.0625,8029.8768100738525,Surplus
2021-09-04 02:00:00,162.76269435882568,80070.34521484375,1836971.63037014,1827690.359375,9281.270995140076,Surplus
2021-09-04 03:00:00,159.46709632873535,76967.8515625,1808256.6638736725,1797809.453125,10447.210748672485,Surplus
2021-09-04 04:00:00,191.82100105285645,74365.03076171875,1802021.272661209,1791056.59375,10964.678911209106,Surplus
2021-09-04 05:00:00,256.6301040649414,73449.34814453125,1814129.294166565,1803671.203125,10458.091041564941,Surplus
2021-09-04 06:00:00,5502.585414886475,71885.56103515625,1826783.3295555115,1815778.796875,11004.532680511475,Surplus
2021-09-04 07:00:00,51589.65478515625,69833.681640625,1878387.857421875,1870789.34375,7598.513671875,Surplus
2021-09-04 08:00:00,127033.5703125,79360.6123046875,1927099.8979492188,1923390.9375,3708.96044921875,Surplus
2021-09-04 09:00:00,201635.1318359375,91523.8095703125,1986283.025390625,1984218.859375,2064.166015625,Surplus
2021-09-04 10:00:00,238360.89453125,101027.49609375,2023270.52734375,2024139.03125,-868.50390625,Deficit
2021-09-04 11:00:00,250877.57421875,106932.9404296875,2022949.2626953125,2023770.921875,-821.6591796875,Deficit
2021-09-04 12:00:00,250378.75390625,108655.6064453125,2003503.0122070312,2004852.109375,-1349.09716796875,Deficit
2021-09-04 13:00:00,233937.02734375,117907.822265625,1972404.3876953125,1972196.03125,208.3564453125,Surplus
2021-09-04 14:00:00,204790.177734375,131132.416015625,1986839.716796875,1980223.765625,6615.951171875,Surplus
2021-09-04 15:00:00,165296.7060546875,148901.6103515625,1986190.8935546875,1974639.859375,11551.0341796875,Surplus
2021-09-04 16:00:00,106854.2236328125,165592.447265625,1963122.234375,1949369.296875,13752.9375,Surplus
2021-09-04 17:00:00,49699.101318359375,161155.3486328125,2115758.702392578,1939137.78125,176620.92114257804,Surplus
2021-09-04 18:00:00,8693.913650512695,149659.787109375,2238504.906326294,2004424.125,234080.78132629403,Surplus
2021-09-04 19:00:00,979.6482162475586,139362.7880859375,2352216.551048279,2101341.53125,250875.0197982788,Surplus
2021-09-04 20:00:00,843.2467651367188,129879.4150390625,2310986.887878418,2069430.09375,241556.79412841788,Surplus
2021-09-04 21:00:00,771.6194763183594,133403.3369140625,2270461.7796325684,2031711.09375,238750.6858825684,Surplus
2021-09-04 22:00:00,753.8145751953125,132193.9228515625,2247570.913696289,2007357.71875,240213.19494628906,Surplus
2021-09-04 23:00:00,706.9594764709473,128562.7802734375,2205057.2402381897,1962290.53125,242766.70898818958,Surplus
2021-09-05 00:00:00,351.9102630615235,63685.83984375,1093839.4063568115,967545.46875,126293.9376068115,Surplus
2021-09-05 01:00:00,584.0209159851074,100415.599609375,1767613.22990036,1569958.03125,197655.1986503601,Surplus
2021-09-05 02:00:00,757.2953948974609,111920.7333984375,2092190.8368988037,1850810.203125,241380.6337738037,Surplus
2021-09-05 03:00:00,715.9806976318359,99773.68505859375,2062036.2458343506,1824992.890625,237043.35520935056,Surplus
2021-09-05 04:00:00,745.5067710876465,98016.2314453125,2051076.3827476501,1815011.78125,236064.60149765015,Surplus
2021-09-05 05:00:00,800.8920059204102,92210.67919921875,2038518.4930801392,1804428.921875,234089.57120513916,Surplus
2021-09-05 06:00:00,6508.0363845825195,92130.533203125,2043331.0642166138,1794823.671875,248507.39234161377,Surplus
2021-09-05 07:00:00,52471.81823730469,88292.36083984375,2127668.5916748047,1841013.953125,286654.6385498047,Surplus
2021-09-05 08:00:00,130391.7841796875,94356.388671875,2184541.212890625,1882407.09375,302134.11914062494,Surplus
2021-09-05 09:00:00,199613.283203125,90282.486328125,2222545.9814453125,1931558.796875,290987.18457031244,Surplus
2021-09-05 10:00:00,248232.63671875,83851.958984375,2356173.265625,1952814.0,403359.2656249999,Surplus
2021-09-05 11:00:00,262463.9921875,82669.83642578125,2345985.0244140625,1937561.765625,408423.25878906244,Surplus
2021-09-05 12:00:00,265876.673828125,87799.5458984375,2338125.2280273438,1928751.125,409374.1030273436,Surplus
2021-09-05 13:00:00,244478.201171875,86367.37353515625,2301242.7890625,1889376.28125,411866.5078125,Surplus
2021-09-05 14:00:00,220526.861328125,91886.98876953125,2284669.830078125,1871584.03125,413085.7988281248,Surplus
2021-09-05 15:00:00,176229.7861328125,104458.00244140625,2271317.5161132812,1855467.015625,415850.50048828113,Surplus
2021-09-05 16:00:00,117720.0263671875,108898.7734375,2243813.490234375,1833283.25,410530.240234375,Surplus
2021-09-05 17:00:00,52386.640625,112107.1103515625,2228462.677734375,1815701.46875,412761.2089843748,Surplus
2021-09-05 18:00:00,7754.198532104492,109253.15234375,2234721.896774292,1904872.03125,329849.86552429193,Surplus
2021-09-05 19:00:00,935.0609931945801,109211.1474609375,2085657.1181221008,2011904.015625,73753.1024971008,Surplus
2021-09-05 20:00:00,500.15262603759766,102523.76171875,2034303.0080947876,2013041.78125,21261.226844787627,Surplus
2021-09-05 21:00:00,470.46252822875977,107679.98828125,2015227.04504776,1994508.40625,20718.63879776001,Surplus
2021-09-05 22:00:00,316.13592529296875,112935.158203125,1991059.475769043,1974470.5,16588.97576904297,Surplus
2021-09-05 23:00:00,-289.29725456237793,109772.8056640625,1959363.6856555939,1943179.46875,16184.216905593872,Surplus
2021-09-06 00:00:00,-289.10326194763184,118333.96484375,1913271.0402927399,1894969.578125,18301.46216773984,Surplus
2021-09-06 01:00:00,-288.5127983093262,123276.451171875,1877081.1703071594,1859627.390625,17453.779682159424,Surplus
2021-09-06 02:00:00,-288.21452140808105,114568.40625,1846516.3865528107,1829476.109375,17040.27717781067,Surplus
2021-09-06 03:00:00,-286.3831844329834,106259.6240234375,1823568.8428897858,1804035.015625,19533.827264785767,Surplus
2021-09-06 04:00:00,-241.81229209899902,102284.8505859375,1822219.4504032135,1801875.53125,20343.9191532135,Surplus
2021-09-06 05:00:00,-198.8838291168213,103673.826171875,1822522.709432602,1799550.171875,22972.53755760193,Surplus
2021-09-06 06:00:00,4053.9592723846436,105516.458984375,1839851.235151291,1813141.921875,26709.313276290894,Surplus
2021-09-06 07:00:00,42572.8818359375,104592.9169921875,1918708.1220703125,1898955.34375,19752.7783203125,Surplus
2021-09-06 08:00:00,109030.40771484375,101844.318359375,1983492.9360351562,1968189.390625,15303.54541015625,Surplus
2021-09-06 09:00:00,179240.0185546875,100935.703125,2064778.7338867188,2052274.015625,12504.71826171875,Surplus
2021-09-06 10:00:00,231956.439453125,102484.5830078125,2083890.0673828125,2071808.28125,12081.7861328125,Surplus
2021-09-06 11:00:00,249265.859375,101778.9609375,2081350.2431640625,2067699.671875,13650.5712890625,Surplus
2021-09-06 12:00:00,245737.17578125,100282.162109375,2069788.5126953125,2060384.75,9403.7626953125,Surplus
2021-09-06 13:00:00,239049.91015625,97020.8037109375,2035638.3330078125,2024317.421875,11320.9111328125,Surplus
2021-09-06 14:00:00,197768.90625,101475.576171875,2031013.3330078125,2016184.984375,14828.3486328125,Surplus
2021-09-06 15:00:00,150348.3896484375,114901.3662109375,2034665.2172851562,2016880.9375,17784.27978515625,Surplus
2021-09-06 16:00:00,91305.041015625,115443.4013671875,2003951.0087890625,1990777.90625,13173.1025390625,Surplus
2021-09-06 17:00:00,36980.324951171875,124605.048828125,1965892.8903808594,1955149.171875,10743.718505859375,Surplus
2021-09-06 18:00:00,4469.701103210449,131224.0927734375,2025833.2733688354,2012014.890625,13818.38274383545,Surplus
2021-09-06 19:00:00,524.6976203918457,137009.8154296875,2124302.338733673,2110965.921875,13336.416858673096,Surplus
2021-09-06 20:00:00,-116.70671558380127,137194.234375,2111549.947581291,2095139.125,16410.8225812912,Surplus
2021-09-06 21:00:00,-174.28732776641846,141549.4072265625,2078162.502711296,2059337.359375,18825.14333629608,Surplus
2021-09-06 22:00:00,-183.00278091430664,146348.912109375,2047502.007472992,2031484.125,16017.882472991943,Surplus
2021-09-06 23:00:00,-197.70024299621582,145317.0986328125,1998643.11079216,1984348.4375,14294.673292160034,Surplus
2021-09-07 00:00:00,-261.32357025146484,139369.5654296875,1944299.6593399048,1932255.8125,12043.846839904785,Surplus
2021-09-07 01:00:00,-275.3932304382324,140797.3935546875,1899777.7488594055,1889827.859375,9949.889484405518,Surplus
2021-09-07 02:00:00,-276.2023410797119,145144.654296875,1863625.4915065765,1853195.03125,10430.460256576509,Surplus
2021-09-07 03:00:00,-283.93288230895996,144706.658203125,1838381.0583286285,1827703.859375,10677.19895362854,Surplus
2021-09-07 04:00:00,-244.3719139099121,135850.4482421875,1825715.2540626526,1815266.6875,10448.566562652588,Surplus
2021-09-07 05:00:00,-182.36602306365967,130549.1982421875,1822654.9621019363,1809441.296875,13213.66522693634,Surplus
2021-09-07 06:00:00,5203.967292308807,127550.0380859375,1832436.4165110588,1818387.515625,14048.900886058807,Surplus
2021-09-07 07:00:00,43231.96337890625,127082.8173828125,1895451.5014648438,1882486.296875,12965.20458984375,Surplus
2021-09-07 08:00:00,114977.08740234375,124855.9140625,1942386.3857421875,1933918.03125,8468.3544921875,Surplus
2021-09-07 09:00:00,182010.63671875,125393.6845703125,2002370.0336914062,1993112.1875,9257.84619140625,Surplus
2021-09-07 10:00:00,225000.578125,119442.7822265625,2021417.93359375,2013746.71875,7671.21484375,Surplus
2021-09-07 11:00:00,250292.15625,113870.01953125,1982807.6840820312,2005413.0625,-22605.37841796875,Deficit
2021-09-07 12:00:00,261579.857421875,116036.2529296875,1995074.3522949219,1981677.03125,13397.321044921875,Surplus
2021-09-07 13:00:00,251078.837890625,115100.2451171875,1961748.8706054688,1949869.96875,11878.90185546875,Surplus
2021-09-07 14:00:00,216247.994140625,123719.8662109375,1948254.62109375,1938983.765625,9270.85546875,Surplus
2021-09-07 15:00:00,179334.4365234375,130695.9306640625,1942409.396484375,1932113.5625,10295.833984375,Surplus
2021-09-07 16:00:00,120393.1552734375,141385.6337890625,1925224.4692382812,1914419.375,10805.09423828125,Surplus
2021-09-07 17:00:00,57933.941162109375,142575.796875,1913975.6833496094,1823200.359375,90775.32397460938,Surplus
2021-09-07 18:00:00,9154.279861450195,143255.744140625,1999066.2808380127,1985748.125,13318.155838012724,Surplus
2021-09-07 19:00:00,1901.049674987793,140242.7763671875,2093508.5277023315,2082445.34375,11063.183952331543,Surplus
2021-09-07 20:00:00,45.12296724319457,145091.05078125,2060103.9632992744,2048248.984375,11854.978924274445,Surplus
2021-09-07 21:00:00,-141.4705400466919,153094.8037109375,2027882.5538740158,2013351.328125,14531.225749015808,Surplus
2021-09-07 22:00:00,-191.20922565460205,151319.13671875,2002400.448000908,1987369.296875,15031.151125907898,Surplus
2021-09-07 23:00:00,-250.67536735534668,143863.2314453125,1959602.9564685822,1943185.3125,16417.643968582153,Surplus
2021-09-08 00:00:00,-257.93870735168457,140832.728515625,1905952.470960617,1891368.09375,14584.377210617065,Surplus
2021-09-08 01:00:00,-259.4816017150879,141504.4189453125,1857911.494960785,1844948.34375,12963.151210784941,Surplus
2021-09-08 02:00:00,-262.5177745819092,139426.6103515625,1830214.9446277618,1815147.765625,15067.179002761812,Surplus
2021-09-08 03:00:00,-265.4934730529785,131538.67578125,1806123.0411949158,1790020.65625,16102.384944915771,Surplus
2021-09-08 04:00:00,-231.80744552612305,129646.05859375,1800342.3058357239,1785066.453125,15275.852710723877,Surplus
2021-09-08 05:00:00,-191.71067142486572,128815.7626953125,1798042.741965294,1783165.9375,14876.804465293884,Surplus
2021-09-08 06:00:00,5773.61457824707,129245.34765625,1829957.2459259033,1813670.5,16286.74592590332,Surplus
2021-09-08 07:00:00,54096.629150390625,126325.7626953125,1897306.9772949219,1883006.96875,14300.008544921875,Surplus
2021-09-08 08:00:00,135930.08447265625,136452.6630859375,1937828.5986328125,1923568.9375,14259.6611328125,Surplus
2021-09-08 09:00:00,209601.841796875,141959.4765625,1992776.9272460938,1982989.390625,9787.53662109375,Surplus
2021-09-08 10:00:00,248512.728515625,139416.5537109375,2012932.0659179688,2001631.125,11300.94091796875,Surplus
2021-09-08 11:00:00,90639.142578125,49628.7041015625,672336.5083007812,669033.9375,3302.57080078125,Surplus
2021-09-08 12:00:00,272878.759765625,154025.6708984375,2017834.9990234375,2002415.65625,15419.3427734375,Surplus
2021-09-08 13:00:00,257865.900390625,164501.5009765625,1982705.0278320312,1971134.796875,11570.23095703125,Surplus
2021-09-08 14:00:00,224698.70703125,178358.9619140625,1975899.876953125,1967459.109375,8440.767578125,Surplus
2021-09-08 15:00:00,187166.4306640625,193680.841796875,1984943.1962890625,1975070.046875,9873.1494140625,Surplus
2021-09-08 16:00:00,124979.75048828125,200106.130859375,1975842.5048828125,1964156.609375,11685.8955078125,Surplus
2021-09-08 17:00:00,54313.92541503906,214925.6796875,2011510.9302978516,1945670.046875,65840.88342285165,Surplus
2021-09-08 18:00:00,6969.135513305664,203913.3046875,2042543.114517212,2027059.203125,15483.911392211914,Surplus
2021-09-08 19:00:00,1083.073127746582,183756.171875,2134001.6136550903,2113588.625,20412.988655090332,Surplus
2021-09-08 20:00:00,248.66934776306152,168716.4208984375,2105604.471593857,2083458.71875,22145.75284385681,Surplus
2021-09-08 21:00:00,166.66286754608154,156950.3095703125,2066856.3088636398,2041892.046875,24964.26198863983,Surplus
2021-09-08 22:00:00,131.96192359924316,142884.0986328125,2039898.4272556305,2022798.15625,17100.271005630493,Surplus
2021-09-08 23:00:00,94.08901882171631,137363.537109375,2001253.3546438217,1985831.1875,15422.167143821716,Surplus
2021-09-09 00:00:00,89.96592998504639,135170.5595703125,1942968.4283323288,1929042.40625,13926.022082328796,Surplus
2021-09-09 01:00:00,83.9202527999878,142864.93359375,1891083.730799675,1878896.046875,12187.683924674988,Surplus
2021-09-09 02:00:00,-210.8560552597046,141571.4912109375,1854531.6283197403,1843415.4375,11116.190819740266,Surplus
2021-09-09 03:00:00,-216.88261222839355,134185.0263671875,1832530.8119678497,1820578.3125,11952.499467849731,Surplus
2021-09-09 04:00:00,-180.24972438812256,131463.5634765625,1836093.6409006119,1824233.015625,11860.625275611877,Surplus
2021-09-09 05:00:00,-136.21672248840332,129640.640625,1840185.9441661835,1823566.34375,16619.60041618347,Surplus
2021-09-09 06:00:00,7598.499572992325,124731.474609375,1866372.7976686954,1851641.859375,14730.93829369545,Surplus
2021-09-09 07:00:00,64173.683837890625,113627.740234375,1936317.1682128906,1919025.65625,17291.511962890625,Surplus
2021-09-09 08:00:00,150719.509765625,122324.0087890625,1987308.0688476562,1968108.71875,19199.35009765625,Surplus
2021-09-09 09:00:00,224364.06640625,130804.4208984375,2070430.1728515625,2053033.5625,17396.6103515625,Surplus
2021-09-09 10:00:00,260517.240234375,139905.5849609375,2090287.0864257812,2077991.9375,12295.14892578125,Surplus
2021-09-09 11:00:00,269251.58984375,138110.6845703125,2065650.4692382812,2052416.296875,13234.17236328125,Surplus
2021-09-09 12:00:00,268846.748046875,141653.0556640625,2046028.0422363281,2032252.375,13775.667236328125,Surplus
2021-09-09 13:00:00,257174.23828125,152608.8134765625,2009127.5942382812,1994831.71875,14295.87548828125,Surplus
2021-09-09 14:00:00,242401.302734375,163923.01171875,2026979.1748046875,2009735.078125,17244.0966796875,Surplus
2021-09-09 15:00:00,204942.544921875,181579.8134765625,1980761.8579101562,1924787.53125,55974.32666015625,Surplus
2021-09-09 16:00:00,130999.84033203125,187229.1171875,2013545.4643554688,1992537.1875,21008.27685546875,Surplus
2021-09-09 17:00:00,50134.95349121094,183010.1416015625,1989804.396850586,1973189.859375,16614.537475585938,Surplus
2021-09-09 18:00:00,4903.457534790039,168959.4345703125,2054421.994644165,2035339.734375,19082.26026916504,Surplus
2021-09-09 19:00:00,628.9944458007812,154812.619140625,2131107.078430176,2106084.609375,25022.46905517578,Surplus
2021-09-09 20:00:00,120.14006114006042,152548.037109375,2097130.458420515,2076041.515625,21088.94279551506,Surplus
2021-09-09 21:00:00,-43.08358407020569,146767.0283203125,2075798.815341711,2056562.375,19236.440341711044,Surplus
2021-09-09 22:00:00,-191.13651847839355,140901.208984375,2061865.3048877716,2041911.234375,19954.070512771606,Surplus
2021-09-09 23:00:00,-242.27931213378906,135433.32421875,2021415.6899261475,2002156.171875,19259.51805114746,Surplus
2021-09-10 00:00:00,-245.76014137268066,129010.05078125,1974157.1505031586,1956365.0625,17792.08800315857,Surplus
2021-09-10 01:00:00,-247.78144073486328,127558.4091796875,1927382.8298873901,1908668.03125,18714.798637390137,Surplus
2021-09-10 02:00:00,-248.26729774475098,121572.9345703125,1888717.618932724,1871180.71875,17536.900182724,Surplus
2021-09-10 03:00:00,-248.37377548217773,118294.19921875,1866385.3894081116,1849144.375,17241.014408111572,Surplus
2021-09-10 04:00:00,-207.42615127563477,109680.0205078125,1870817.6490440369,1853457.203125,17360.445919036865,Surplus
2021-09-10 05:00:00,-133.2729892730713,107749.9091796875,1862857.5775966644,1845871.203125,16986.3744716644,Surplus
2021-09-10 06:00:00,6188.587681770325,110555.8349609375,1873489.3967638016,1856357.875,17131.521763801575,Surplus
2021-09-10 07:00:00,54561.93603515625,109619.3701171875,1921186.16015625,1905687.0625,15499.09765625,Surplus
2021-09-10 08:00:00,128539.755859375,128495.451171875,1945958.4077148438,1930216.8125,15741.59521484375,Surplus
2021-09-10 09:00:00,202097.326171875,143506.306640625,1997438.9965820312,1982579.40625,14859.59033203125,Surplus
2021-09-10 10:00:00,246404.3984375,148099.1455078125,2013079.15234375,1998917.578125,14161.57421875,Surplus
2021-09-10 11:00:00,271246.2578125,146959.443359375,1998869.9873046875,1982748.640625,16121.3466796875,Surplus
2021-09-10 12:00:00,282683.078125,151364.4248046875,1989036.4692382812,1972311.984375,16724.48486328125,Surplus
2021-09-10 13:00:00,271004.279296875,151581.3251953125,1943551.5932617188,1925228.25,18323.34326171875,Surplus
2021-09-10 14:00:00,242997.2578125,154672.396484375,1937388.4770507812,1914085.078125,23303.39892578125,Surplus
2021-09-10 15:00:00,193971.087890625,162760.357421875,1924466.1376953125,1898629.015625,25837.1220703125,Surplus
2021-09-10 16:00:00,118707.80859375,162572.9921875,1887679.9912109375,1870625.78125,17054.2099609375,Surplus
2021-09-10 17:00:00,47435.82312011719,174099.06640625,1874885.664428711,1857742.375,17143.289428710938,Surplus
2021-09-10 18:00:00,5128.23819732666,169818.244140625,1934833.857826233,1918264.828125,16569.02970123291,Surplus
2021-09-10 19:00:00,179.3026361465454,157783.3828125,2017701.6332025528,2002029.28125,15672.351952552795,Surplus
2021-09-10 20:00:00,-86.24343490600586,149831.810546875,1983553.4455299377,1970162.140625,13391.304904937744,Surplus
2021-09-10 21:00:00,-113.81123161315918,139144.73046875,1960347.1008777618,1945520.09375,14827.00712776184,Surplus
2021-09-10 22:00:00,-206.48751068115234,129425.5947265625,1946695.7732315063,1931727.203125,14968.570106506348,Surplus
2021-09-10 23:00:00,-240.5552101135254,126499.0830078125,1904987.7763328552,1891011.015625,13976.760707855225,Surplus
2021-09-11 00:00:00,-232.77518844604492,121714.15625,1863243.3971748352,1851261.671875,11981.725299835205,Surplus
2021-09-11 01:00:00,-221.38811111450195,123796.0,1820646.0745353699,1805377.078125,15268.996410369873,Surplus
2021-09-11 02:00:00,-218.7370662689209,110015.3369140625,1777220.751214981,1761500.65625,15720.09496498108,Surplus
2021-09-11 03:00:00,-214.65821647644043,107417.703125,1746033.3351917267,1731187.125,14846.210191726685,Surplus
